month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2021-09-01,Y63,Atorvastatin,Lipitor 20mg tablets,318,10693.0,8968520,3.545735528269993e-05
2021-09-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,79268,2032921.0,10501848,0.007548004884473666
2021-09-01,Y61,Atorvastatin,Atorvastatin 80mg tablets,55443,1617950.0,7053560,0.007860286153375032
2021-09-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,20,5350.0,9514059,2.102152193926903e-06
2021-09-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,117,3902.0,11433345,1.0233225709536448e-05
2021-09-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,114,4624.0,10501848,1.0855232336251677e-05
2021-09-01,Y56,Atorvastatin,Lipitor 10mg chewable tablets,9,436.0,10501848,8.56992026546185e-07
2021-09-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,10,348.0,9514059,1.0510760969634516e-06
2021-09-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,438092,14763677.0,11433345,0.03831704544907899
2021-09-01,Y62,Atorvastatin,Lipitor 40mg tablets,241,8911.0,7657928,3.147065368073453e-05
2021-09-01,Y58,Atorvastatin,Lipitor 20mg tablets,336,12142.0,5955856,5.641506443406288e-05
2021-09-01,Y58,Atorvastatin,Lipitor 20mg chewable tablets,5,240.0,5955856,8.3950988741165e-07
2021-09-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,165,5257.0,7053560,2.339244296497088e-05
2021-09-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,52,12220.0,8968520,5.798058096542127e-06
2021-09-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,33,1130.0,5955856,5.54076525691689e-06
2021-09-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,183,7934.0,9514059,1.9234692574431167e-05
2021-09-01,Y63,Atorvastatin,Lipitor 20mg chewable tablets,11,468.0,8968520,1.2265122896531423e-06
2021-09-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,57144,1762332.0,5955856,0.009594590601250265
2021-09-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,123609,4152638.0,11433345,0.010811271766923853
2021-09-01,Y63,Atorvastatin,Atorvastatin 40mg tablets,253346,7120903.0,8968520,0.028248362048587727
2021-09-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral solution,4,980.0,11433345,3.498538704115025e-07
2021-09-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,475.0,7657928,3.917508756937908e-07
2021-09-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,251058,9140062.0,10501848,0.02390607824451468
2021-09-01,Y61,Atorvastatin,Atorvastatin 40mg tablets,139076,4261898.0,7053560,0.01971713574421994
2021-09-01,Y63,Atorvastatin,Lipitor 40mg tablets,239,7672.0,8968520,2.6648767020645548e-05
2021-09-01,Y63,Atorvastatin,Atorvastatin 20mg tablets,394546,11865544.0,8968520,0.043992319803044425
2021-09-01,Y60,Atorvastatin,Lipitor 40mg tablets,298,10045.0,11433345,2.6064113345656936e-05
2021-09-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,12,411.0,7657928,1.5670035027751632e-06
2021-09-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,39,1652.0,5955856,6.5481771218108695e-06
2021-09-01,Y56,Atorvastatin,Atorvastatin 60mg tablets,228,7903.0,10501848,2.1710464672503353e-05
2021-09-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,6,3000.0,10501848,5.713280176974567e-07
2021-09-01,Y61,Atorvastatin,Lipitor 80mg tablets,57,1932.0,7053560,8.081025751535394e-06
2021-09-01,Y63,Atorvastatin,Lipitor 80mg tablets,77,2548.0,8968520,8.585586027571996e-06
2021-09-01,Y60,Atorvastatin,Lipitor 10mg tablets,518,19978.0,11433345,4.5306076218289577e-05
2021-09-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,12,2150.0,5955856,2.0148237297879598e-06
2021-09-01,Y56,Atorvastatin,Lipitor 20mg tablets,372,17171.0,10501848,3.542233709724231e-05
2021-09-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,119246,3877369.0,5955856,0.020021639206857924
2021-09-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,77650,2928913.0,9514059,0.008161605892921203
2021-09-01,Y62,Atorvastatin,Lipitor 10mg tablets,339,12845.0,7657928,4.426784895339836e-05
2021-09-01,Y59,Atorvastatin,Lipitor 40mg tablets,444,15575.0,9514059,4.666777870517726e-05
2021-09-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,109,3983.0,5955856,1.830131554557397e-05
2021-09-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,70,17050.0,11433345,6.122442732201294e-06
2021-09-01,Y62,Atorvastatin,Atorvastatin 30mg tablets,47,1672.0,7657928,6.137430385869389e-06
2021-09-01,Y62,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,200.0,7657928,2.611672504625272e-07
2021-09-01,Y59,Atorvastatin,Lipitor 80mg tablets,57,2212.0,9514059,5.991133752691674e-06
2021-09-01,Y62,Atorvastatin,Lipitor 20mg tablets,310,11347.0,7657928,4.048092382169172e-05
2021-09-01,Y56,Atorvastatin,Lipitor 10mg tablets,358,17563.0,10501848,3.408923838928158e-05
2021-09-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,150054,3751646.0,8968520,0.01673118864651024
2021-09-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,68364,2552469.0,10501848,0.006509711433644821
2021-09-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,82,2737.0,7657928,1.0707857268963615e-05
2021-09-01,Y63,Atorvastatin,Lipitor 10mg tablets,394,13143.0,8968520,4.393144019303073e-05
2021-09-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,302,12301.0,11433345,2.641396721606844e-05
2021-09-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,249184,9557434.0,9514059,0.026191134614574074
2021-09-01,Y62,Atorvastatin,Lipitor 80mg tablets,67,2466.0,7657928,8.749102890494661e-06
2021-09-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,246897,7889579.0,7053560,0.03500317570134797
2021-09-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,66207,2247418.0,9514059,0.006958859515165924
2021-09-01,Y59,Atorvastatin,Atorvastatin 40mg tablets,159574,5742940.0,9514059,0.016772441709684584
2021-09-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,250,9233.0,9514059,2.627690242408629e-05
2021-09-01,Y63,Atorvastatin,Lipitor 10mg chewable tablets,3,116.0,8968520,3.3450335172358426e-07
2021-09-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,51270,1728981.0,5955856,0.008608334385519058
2021-09-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,154,4431.0,7657928,2.0109878285614596e-05
2021-09-01,Y58,Atorvastatin,Lipitor 40mg tablets,276,8799.0,5955856,4.634094578512308e-05
2021-09-01,Y58,Atorvastatin,Lipitor 10mg tablets,223,8554.0,5955856,3.744214097855959e-05
2021-09-01,Y56,Atorvastatin,Lipitor 80mg tablets,65,2246.0,10501848,6.189386858389114e-06
2021-09-01,Y59,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,1000.0,9514059,2.1021521939269033e-07
2021-09-01,Y60,Atorvastatin,Lipitor 20mg tablets,466,16653.0,11433345,4.075797590294004e-05
2021-09-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,28,5430.0,7053560,3.969626684964755e-06
2021-09-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral solution,13,2250.0,11433345,1.1370250788373831e-06
2021-09-01,Y56,Atorvastatin,Atorvastatin 30mg tablets,93,3108.0,10501848,8.855584274310578e-06
2021-09-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,85194,2446214.0,7657928,0.01112494136795227
2021-09-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,2,56.0,7657928,2.611672504625272e-07
2021-09-01,Y59,Atorvastatin,Lipitor 20mg tablets,663,24115.0,9514059,6.968634522867685e-05
2021-09-01,Y56,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,55,1735.0,10501848,5.23717349556002e-06
2021-09-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,106,2835.0,8968520,1.1819118427566644e-05
2021-09-01,Y60,Atorvastatin,Atorvastatin 30mg tablets,154,5382.0,11433345,1.3469374010842846e-05
2021-09-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,82554,2663486.0,7053560,0.011703877191092157
2021-09-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,413,14512.0,8968520,4.6049961420613435e-05
2021-09-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral solution,6,1000.0,9514059,6.30645658178071e-07
2021-09-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,2,58.0,5955856,3.3580395496466e-07
2021-09-01,Y63,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,94,2999.0,8968520,1.0481105020672307e-05
2021-09-01,Y60,Atorvastatin,Atorvastatin 60mg tablets,338,10741.0,11433345,2.956265204977196e-05
2021-09-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,85477,2549085.0,8968520,0.009530780998425603
2021-09-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral solution,8,3100.0,10501848,7.617706902632756e-07
2021-09-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,76,2761.0,9514059,7.988178336922233e-06
2021-09-01,Y61,Atorvastatin,Lipitor 10mg tablets,444,15419.0,7053560,6.294693743301255e-05
2021-09-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,108609,3369529.0,11433345,0.009499319752880719
2021-09-01,Y61,Atorvastatin,Lipitor 40mg tablets,245,8288.0,7053560,3.473423349344161e-05
2021-09-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,9,322.0,7053560,1.2759514344529572e-06
2021-09-01,Y62,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,182,7773.0,7657928,2.3766219792089974e-05
2021-09-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,186049,5536527.0,10501848,0.01771583439409902
2021-10-01,Y63,Atorvastatin,Lipitor 80mg tablets,74,2534.0,8984115,8.236760103805439e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,238963,7626879.0,7057933,0.033857363055160766
2021-10-01,Y62,Atorvastatin,Lipitor 80mg tablets,56,2018.0,7670728,7.300480475907893e-06
2021-10-01,Y56,Atorvastatin,Lipitor 10mg tablets,358,17199.0,10528260,3.4003719513005945e-05
2021-10-01,Y59,Atorvastatin,Atorvastatin 40mg tablets,153089,5507367.0,9527034,0.016068904550986172
2021-10-01,Y61,Atorvastatin,Lipitor 20mg chewable tablets,5,208.0,7057933,7.084227067613138e-07
2021-10-01,Y61,Atorvastatin,Lipitor 80mg tablets,65,2212.0,7057933,9.20949518789708e-06
2021-10-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,33,1133.0,5966996,5.53042100246087e-06
2021-10-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,110,4246.0,5966996,1.8434736674869567e-05
2021-10-01,Y63,Atorvastatin,Lipitor 10mg chewable tablets,1,84.0,8984115,1.1130756897034377e-07
2021-10-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,144787,3592455.0,8984115,0.016115888988509162
2021-10-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,387,13837.0,8984115,4.307602919152304e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 30mg tablets,141,4543.0,11458013,1.2305798570834227e-05
2021-10-01,Y59,Atorvastatin,Lipitor 10mg tablets,399,16885.0,9527034,4.188082041063357e-05
2021-10-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,16,4720.0,9527034,1.6794313949126243e-06
2021-10-01,Y63,Atorvastatin,Lipitor 20mg tablets,315,10971.0,8984115,3.5061884225658285e-05
2021-10-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,136,4665.0,10528260,1.291761411667265e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,176,7165.0,7670728,2.2944367209996235e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral solution,10,2050.0,11458013,8.727516716903708e-07
2021-10-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,103843,3229995.0,11458013,0.009062915184334316
2021-10-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,64340,2187991.0,9527034,0.006753413496792391
2021-10-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,78981,2542927.0,7057933,0.011190386760543066
2021-10-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,182739,5377426.0,10528260,0.017356999162254732
2021-10-01,Y58,Atorvastatin,Lipitor 20mg chewable tablets,13,678.0,5966996,2.1786506979391306e-06
2021-10-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,48415,1627117.0,5966996,0.008113797964671
2021-10-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,183,8227.0,9527034,1.920849657931314e-05
2021-10-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,500.0,9527034,3.1489338654611706e-07
2021-10-01,Y59,Atorvastatin,Lipitor 20mg chewable tablets,27,1026.0,9527034,2.834040478915054e-06
2021-10-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,54745,1679508.0,5966996,0.009174633266052131
2021-10-01,Y56,Atorvastatin,Lipitor 20mg tablets,392,18711.0,10528260,3.723312304217411e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 40mg tablets,156691,4880872.0,7670728,0.020427135468758635
2021-10-01,Y61,Atorvastatin,Lipitor 10mg tablets,456,15699.0,7057933,6.460815085663182e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,81674,2341068.0,7670728,0.010647490042666094
2021-10-01,Y61,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,51,1732.0,7057933,7.225911608965401e-06
2021-10-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,77796,1978002.0,10528260,0.0073892552045637175
2021-10-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,50,11510.0,8984115,5.565378448517188e-06
2021-10-01,Y63,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,8984115,1.1130756897034377e-07
2021-10-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,30,5490.0,7057933,4.250536240567883e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral solution,1,200.0,7057933,1.4168454135226276e-07
2021-10-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,103,4277.0,9527034,1.0811339604750019e-05
2021-10-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,73698,2777119.0,9527034,0.007735670933891913
2021-10-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,230,8743.0,9527034,2.4141826301868977e-05
2021-10-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,35,1372.0,5966996,5.865598032913044e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,125,4694.0,7057933,1.7710567669032845e-05
2021-10-01,Y56,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,54,1732.0,10528260,5.129052663972964e-06
2021-10-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,379,10535.0,8984115,4.218556863976029e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 60mg tablets,300,9693.0,11458013,2.618255015071112e-05
2021-10-01,Y62,Atorvastatin,Lipitor 10mg tablets,301,11642.0,7670728,3.9240082558004924e-05
2021-10-01,Y58,Atorvastatin,Lipitor 80mg tablets,50,1768.0,5966996,8.379425761304348e-06
2021-10-01,Y59,Atorvastatin,Lipitor 80mg tablets,76,3108.0,9527034,7.977299125834965e-06
2021-10-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,31,6725.0,10528260,2.9444561589474423e-06
2021-10-01,Y63,Atorvastatin,Atorvastatin 40mg tablets,245437,6835758.0,8984115,0.027318995805374263
2021-10-01,Y56,Atorvastatin,Lipitor 80mg tablets,49,2093.0,10528260,4.654140380271764e-06
2021-10-01,Y56,Atorvastatin,Lipitor 20mg chewable tablets,11,436.0,10528260,1.0448070241426408e-06
2021-10-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,419329,14091935.0,11458013,0.03659700857382515
2021-10-01,Y63,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,91,2740.0,8984115,1.0128988776301283e-05
2021-10-01,Y59,Atorvastatin,Lipitor 40mg tablets,503,17556.0,9527034,5.279712447756563e-05
2021-10-01,Y58,Atorvastatin,Lipitor 40mg tablets,308,9121.0,5966996,5.1617262689634785e-05
2021-10-01,Y61,Atorvastatin,Atorvastatin 40mg tablets,133488,4086092.0,7057933,0.018913186056030852
2021-10-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,300.0,7670728,3.9109716835220853e-07
2021-10-01,Y58,Atorvastatin,Lipitor 20mg tablets,331,11377.0,5966996,5.5471798539834786e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,39,9260.0,7670728,5.084263188578711e-06
2021-10-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,13,518.0,11458013,1.134577173197482e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,170,5369.0,7057933,2.408637202988467e-05
2021-10-01,Y63,Atorvastatin,Lipitor 20mg chewable tablets,7,386.0,8984115,7.791529827924064e-07
2021-10-01,Y56,Atorvastatin,Atorvastatin 60mg tablets,217,7147.0,10528260,2.0611193112632096e-05
2021-10-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral solution,11,5250.0,10528260,1.0448070241426408e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 80mg tablets,54093,1591058.0,7057933,0.00766414189536795
2021-10-01,Y62,Atorvastatin,Atorvastatin 10mg tablets,68858,2295589.0,7670728,0.008976722939465458
2021-10-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,81374,2402422.0,8984115,0.009057542117392754
2021-10-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,12,1900.0,5966996,2.0110621827130437e-06
2021-10-01,Y60,Atorvastatin,Lipitor 40mg tablets,272,9415.0,11458013,2.3738845469978084e-05
2021-10-01,Y56,Atorvastatin,Lipitor 40mg tablets,255,10556.0,10528260,2.422052646876122e-05
2021-10-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,240390,9197849.0,9527034,0.025232407063940362
2021-10-01,Y61,Atorvastatin,Lipitor 40mg tablets,269,7994.0,7057933,3.8113141623758686e-05
2021-10-01,Y58,Atorvastatin,Atorvastatin 60mg tablets,101,3829.0,5966996,1.6926440037834784e-05
2021-10-01,Y56,Atorvastatin,Lipitor 10mg chewable tablets,6,238.0,10528260,5.698947404414405e-07
2021-10-01,Y58,Atorvastatin,Atorvastatin 20mg tablets,200216,6875415.0,5966996,0.033553902164506225
2021-10-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,2,58.0,5966996,3.351770304521739e-07
2021-10-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,201020,6474842.0,11458013,0.017544054104319834
2021-10-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,130,4971.0,11458013,1.134577173197482e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,116928,3927093.0,11458013,0.010204910746741166
2021-10-01,Y63,Atorvastatin,Lipitor 10mg tablets,351,11299.0,8984115,3.9068956708590665e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 10mg/5ml oral solution,7,2200.0,7670728,9.125600594884867e-07
2021-10-01,Y60,Atorvastatin,Lipitor 10mg tablets,441,16213.0,11458013,3.848834872154535e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,60,17370.0,11458013,5.236510030142224e-06
2021-10-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,11,376.0,7057933,1.5585299548748904e-06
2021-10-01,Y63,Atorvastatin,Lipitor 40mg tablets,229,7553.0,8984115,2.5489433294208723e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral solution,5,1600.0,11458013,4.363758358451854e-07
2021-10-01,Y59,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,300.0,9527034,1.0496446218203902e-07
2021-10-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,66905,2495944.0,10528260,0.0063548012682057625
2021-10-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,10,350.0,7670728,1.303657227840695e-06
2021-10-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,432,13517.0,7057933,6.120772186417751e-05
2021-10-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,111,3080.0,8984115,1.2355140155708158e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,64,2354.0,7670728,8.343406258180449e-06
2021-10-01,Y58,Atorvastatin,Lipitor 10mg tablets,230,8369.0,5966996,3.8545358502e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 30mg tablets,47,1644.0,7670728,6.127188970851267e-06
2021-10-01,Y62,Atorvastatin,Atorvastatin 20mg tablets,284487,9336244.0,7670728,0.037087353377671585
2021-10-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,6,294.0,11458013,5.236510030142224e-07
2021-10-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,2,2400.0,10528260,1.8996491348048015e-07
2021-10-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,2,88.0,9527034,2.0992892436407804e-07
2021-10-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,66,2346.0,9527034,6.927654504014576e-06
2021-10-01,Y62,Atorvastatin,Lipitor 20mg tablets,304,11365.0,7670728,3.9631179726357136e-05
2021-10-01,Y60,Atorvastatin,Lipitor 80mg tablets,78,2800.0,11458013,6.807463039184892e-06
2021-10-01,Y61,Atorvastatin,Lipitor 20mg tablets,438,13951.0,7057933,6.205782911229109e-05
2021-10-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,298,12699.0,11458013,2.6007999816373048e-05
2021-10-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,5,196.0,7670728,6.518286139203475e-07
2021-10-01,Y59,Atorvastatin,Lipitor 20mg tablets,624,22351.0,9527034,6.549782440159235e-05
2021-10-01,Y60,Atorvastatin,Lipitor 20mg tablets,426,15345.0,11458013,3.7179221214009795e-05
2021-10-01,Y62,Atorvastatin,Lipitor 40mg tablets,229,8575.0,7670728,2.985375051755192e-05
2021-10-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,132,3773.0,7670728,1.7208275407497177e-05
2021-10-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,113558,3679690.0,5966996,0.019031016612043983
2021-10-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,244463,8871816.0,10528260,0.02321969632208931
2021-10-01,Y63,Atorvastatin,Atorvastatin 20mg tablets,378252,11316431.0,8984115,0.042102310578170474
2021-10-01,Y56,Atorvastatin,Atorvastatin 30mg tablets,74,3161.0,10528260,7.028701798777766e-06
2021-11-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,69238,2589147.0,10560132,0.0065565468310434
2021-11-01,Y60,Atorvastatin,Lipitor 40mg tablets,301,10059.0,11473189,2.6235077274504936e-05
2021-11-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,387,11193.0,8999723,4.300132348517838e-05
2021-11-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,51009,1727102.0,5975469,0.008536401075798401
2021-11-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,7,496.0,11473189,6.101180761512776e-07
2021-11-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,103,3987.0,9540164,1.07964601027823e-05
